"8","4","11141","2013"
"8","5","0","2013"
"8","6","3546","2013"
"8","7","1190","2013"
"8","8","0","2013"
"8","9","0","2013"
"8","10","0","2013"
"8","11","0","2013"
"8","12","0","2013"
"8","13","0","2013"
"8","14","0","2013"
"8","15","0","2013"
"8","16","0","2013"
"8","17","0","2013"
"8","18","0","2013"
"8","19","0","2013"
"8","20","0","2013"
"8","21","6879","2013"
"8","22","0","2013"
"8","23","0","2013"
"8","24","0","2013"
"8","25","0","2013"
"8","26","1565","2013"
"8","27","0","2013"
"8","28","0","2013"
"8","29","0","2013"
"8","30","0","2013"
"8","31","0","2013"
"8","32","0","2013"
"8","33","0","2013"
"8","34","0","2013"
"9","0","59783","2013"
"9","1","48349","2013"
"9","2","2962","2013"
"9","3","4469","2013"
"9","4","7145","2013"
"9","5","0","2013"
"9","6","2060","2013"
"9","7","723","2013"
"9","8","0","2013"
"9","9","0","2013"
"9","10","0","2013"
"9","11","0","2013"
"9","12","0","2013"
"9","13","0","2013"
"9","14","0","2013"
"9","15","0","2013"
"9","16","0","2013"
"9","17","0","2013"
"9","18","0","2013"
"9","19","0","2013"
"9","20","0","2013"
"9","21","4897","2013"
"9","22","0","2013"
"9","23","0","2013"
"9","24","0","2013"
"9","25","0","2013"
"9","26","0","2013"
"9","27","0","2013"
"9","28","0","2013"
"9","29","0","2013"
"9","30","0","2013"
"9","31","0","2013"
"9","32","0","2013"
"9","33","0","2013"
"9","34","0","2013"
"10","0","81954","2013"
"10","1","62749","2013"
"10","2","3901","2013"
"10","3","6834","2013"
"10","4","12774","2013"
"10","5","0","2013"
"10","6","2908","2013"
"10","7","1356","2013"
"10","8","0","2013"
"10","9","0","2013"
"10","10","0","2013"
"10","11","0","2013"
"10","12","0","2013"
"10","13","0","2013"
"10","14","0","2013"
"10","15","0","2013"
"10","16","0","2013"
"10","17","0","2013"
"10","18","0","2013"
"10","19","0","2013"
"10","20","0","2013"
"10","21","8351","2013"
"10","22","0","2013"
"10","23","0","2013"
"10","24","0","2013"
"10","25","0","2013"
"10","26","0","2013"
"10","27","0","2013"
"10","28","0","2013"
"10","29","0","2013"
"10","30","0","2013"
"10","31","0","2013"
"10","32","0","2013"
"10","33","0","2013"
"10","34","447","2013"
"11","0","44896","2013"
"11","1","50119","2013"
"11","2","2958","2013"
"11","3","6662","2013"
"11","4","9475","2013"
"11","5","0","2013"
"11","6","2825","2013"
"11","7","948","2013"
"11","8","0","2013"
"11","9","0","2013"
"11","10","0","2013"
"11","11","0","2013"
"11","12","0","2013"
"11","13","0","2013"
"11","14","0","2013"
"11","15","0","2013"
"11","16","0","2013"
"11","17","0","2013"
"11","18","0","2013"
"11","19","0","2013"
"11","20","0","2013"
"11","21","4152","2013"
"11","22","0","2013"
"11","23","0","2013"
"11","24","0","2013"
"11","25","0","2013"
"11","26","1113","2013"
"11","27","0","2013"
"11","28","0","2013"
"11","29","0","2013"
"11","30","0","2013"
"11","31","0","2013"
"11","32","0","2013"
"11","33","0","2013"
"11","34","0","2013"
"18","0","46753","2013"
"18","1","64997","2013"
"18","2","2878","2013"
"18","3","15693","2013"
"18","4","19943","2013"
"18","5","0","2013"
"18","6","5733","2013"
"18","7","1245","2013"
"18","8","0","2013"
"18","9","0","2013"
"18","10","0","2013"
"18","11","0","2013"
"18","12","0","2013"
"18","13","0","2013"
"18","14","0","2013"
"18","15","0","2013"
"18","16","0","2013"
"18","17","0","2013"
"18","18","0","2013"
"18","19","0","2013"
"18","20","0","2013"
"18","21","5525","2013"
"18","22","0","2013"
"18","23","0","2013"
"18","24","0","2013"
"18","25","0","2013"
"18","26","700","2013"
"18","27","0","2013"
"18","28","0","2013"
"18","29","1738","2013"
"18","30","0","2013"
"18","31","0","2013"
"18","32","0","2013"
"18","33","0","2013"
"18","34","815","2013"
"19","0","43609","2013"
"19","1","46918","2013"
"19","2","2627","2013"
